published;title;summary;link
Thu, 17 Jan 2019 10:06:25 +0200;#GTMTips: Use Product-scoped Custom Dimensions In GA Firebase;Thanks to the intrepid detective work of Jørn Reidel and Ahmed Marof, it looks like one of the big hurdles for doing a full migration from using the legacy Google Analytics and Google Tag Manager SDKs to the latest Tag Manager + Firebase SDK is now a non-issue.. The issue is, of course, Product-scoped Custom Dimensions or more specifically the lack of support thereof. Until now, I&rsquo d been holding against recommending the migration to anyone with Enhanced Ecommerce tracking set up simply because the documentation didn&rsquo t mention the possibility of sending these custom definitions to Google Analytics.;https://www.simoahava.com/analytics/product-scoped-custom-dimensions-in-firebase/
Wed, 09 Jan 2019 11:16:15 +0200;Obfuscate And Duplicate Google Analytics Data;Perhaps you didn&rsquo t know this, but there&rsquo s a really handy demo account for Google Analytics you can use to check out how Google Analytics works in a real business context (the data is from the Google Merchandise Store). However, you can access the account with nothing more than read-only access. This is annoying if you wanted to customize the setup.. Worry not, I have a solution for you! Harnessing the awesome power of customTask, you can create a duplicate of the data collected on any website where you can modify the tracking (e.;https://www.simoahava.com/analytics/obfuscate-and-duplicate-google-analytics-data/
Fri, 04 Jan 2019 10:46:43 +0200;Prevent Duplicate Transactions In Google Analytics With customTask;One of the big problems in Google Analytics&rsquo data model is the immutability of historical data. Once a row of data is written into the data table, it is there practically for good. This is especially annoying in two cases: spam and bogus ecommerce hits. The first is a recognized issue with an open and public data collection protocol, the latter is an annoyance that can explode into full-blown sabotage (you can use the Measurement Protocol to send hundreds of huge transactions to your competitor&rsquo s GA property, for example).;https://www.simoahava.com/analytics/prevent-google-analytics-duplicate-transactions-with-customtask/
Mon, 31 Dec 2018 11:14:06 +0200;Scrape The URLs Of A Domain And Write The Results To BigQuery;In my intense love affair with the Google Cloud Platform, I&rsquo ve never felt more inspired to write content and try things out. After starting with a Snowplow Analytics setup guide, and continuing with a Lighthouse audit automation tutorial, I&rsquo m going to show you yet another cool thing you can do with GCP..  In this guide, I&rsquo ll show you how to use an open-source web crawler running in a Google Compute Engine virtual machine (VM) instance to scrape all the internal and external links of a given domain, and write the results into a BigQuery table.;https://www.simoahava.com/google-cloud/scrape-domain-and-write-results-to-bigquery/
Thu, 20 Dec 2018 10:20:20 +0200;How To Unset A User-scoped Custom Dimension In Google Analytics;Scope in Google Analytics&rsquo Custom Dimensions refers to how the value in the Custom Dimension is extended to all hits in the same scope.. Hit- and product-scoped Custom Dimensions apply to the given hit alone - they are not extended to any other hits in the session or by the same user.. Session-scoped Custom Dimensions apply the last value sent during the session to all the hits in that session.;https://www.simoahava.com/analytics/how-to-unset-a-user-scoped-custom-dimension-in-google-analytics/
Tue, 18 Dec 2018 09:03:08 +0200;Audit Multiple Sites With Lighthouse And Write Results To BigQuery;Google Cloud Platform is very, very cool. It&rsquo s a fully capable, enterprise-grade, scalable cloud ecosystem which lets even total novices get started with building their first cloud applications. I wrote a long guide for installing Snowplow on the GCP, and you might want to read that if you want to see how you can build your own analytics tool using some nifty open-source modules.. But this guide will not be about Snowplow.;https://www.simoahava.com/google-cloud/lighthouse-bigquery-google-cloud-platform/
Tue, 11 Dec 2018 16:23:04 +0200;#GTMTips: Use Click Variables With Element Visibility Trigger;If you are enjoying the Element Visibility trigger as much as I am, you&rsquo ll be glad to know of a very simple tip that might make your life easier when using Google Tag Manager.. The tip is this: If you&rsquo ve activated the built-in Click variables, they will be automatically populated with details about the element that caused the Element Visibility trigger to activate!. Tip 92: Use Built-in variables to analyze the visible element  Yes, it&rsquo s confusing they&rsquo re still named Click variables, especially since they&rsquo re duplicated in the Form variables, and even more so since they can be used with the Element Visibility trigger to identify which element became visibility.;https://www.simoahava.com/analytics/use-click-variables-with-element-visibility-trigger/
Thu, 06 Dec 2018 07:00:22 +0200;Install Snowplow On The Google Cloud Platform;Last updated 18 Jan 2019: Added details about the free tier limitations, and showed how to avoid the Dataflow jobs auto-scaling out of control.. I&rsquo m (still) a huge fan of Snowplow Analytics. Their open-source, modular approach to DIY analytics pipelines has inspired me two write articles about them, and to host a meetup in Helsinki. In my previous Snowplow with Amazon Web Services guide, I walked you through setting up a Snowplow pipeline using Amazon Web Services.;https://www.simoahava.com/analytics/install-snowplow-on-the-google-cloud-platform/
Tue, 04 Dec 2018 09:21:28 +0200;On Public Speaking;Speaking in front of an audience can be downright intimidating.. As a speaker, you are offering yourself for unsolicited feedback and criticism, you will most likely be ridiculed for the vacuity of your arguments, and you will be berated for your rhetoric or told exactly what you did wrong and why, when all you want is to have a cup of coffee, wind down, and enjoy the rest of the event in a good mood.;https://www.simoahava.com/analytics/on-public-speaking/
Mon, 03 Dec 2018 11:44:03 +0200;Google Analytics For Mobile Apps Getting Shut Down;If you&rsquo re a user of the free version of Google Analytics, and if you have a free Google Analytics property collecting hits exclusively from the Google Analytics Services SDK (Android or iOS), you might have recently received an email that looks like this (emphasis mine):.  In a nutshell, Google is now starting the process of deprecating the &ldquo legacy&rdquo Google Analytics for Mobile Apps. This covers all data collection SDKs that do not have the word &ldquo Firebase&rdquo in them.;https://www.simoahava.com/analytics/google-analytics-for-mobile-sunset/
Mon, 19 Nov 2018 12:09:33 +0200;Persist Google Tag Manager's dataLayer Across Pages;UPDATE 4 June 2020: Instead of copying the Custom HTML code from the article, please load it from the GitHub Gist instead..  Four years ago, I wrote an article on how to persist GTM&rsquo s dataLayer from page to page. Unfortunately, the solution was a bit clumsy, requiring you to give specific commands for the interactions, which made it really unwieldy in the long run. Google Tag Manager still doesn&rsquo t offer us a native way to persist the dataLayer array or its internal data model from one page to the other, so I thought it was about time I revisit this idea.;https://www.simoahava.com/analytics/persist-datalayer-across-pages/
Tue, 06 Nov 2018 10:05:27 +0200;#GTMTips: Search dataLayer For A Key-Value Pair;One of the difficulties of working with Google Tag Manager and the dataLayer structure is that GTM doesn&rsquo t preserve history of the items collected into its data model. Or, at least, it doesn&rsquo t preserve it in a manner that would let us access it.. This is typically a very niche problem, but it does surface every now and then. For example, say you wanted to query whether an event with some specific value has already been pushed into dataLayer.;https://www.simoahava.com/analytics/search-datalayer-for-key-value-pair/
Fri, 02 Nov 2018 01:01:50 +0200;#GTMTips: The Errors Tab In Preview Mode;While using the Google Tag Manager user interface around Halloween 2018, you might have noticed a new tab in Google Tag Manager&rsquo s Preview mode. The tab is named Errors and shows you the number of exceptions thrown by GTM&rsquo s tag templates on the page. In this short #GTMTips post, I&rsquo ll quickly walk you through what the tab shows.. Tip 90: The Errors Tab In Preview Mode  The tab&rsquo s name is an apt description of what the tab shows.;https://www.simoahava.com/analytics/new-errors-tab-preview-mode/
Mon, 22 Oct 2018 09:16:15 +0300;Fire GTM Tag Upon Scroll Depth And Time Spent;Over 5 years ago, I wrote an article titled Track Adjusted Bounce Rate In Universal Analytics. It basically explored a number of different methods to tweak the Bounce Rate metric so that it becomes more meaningful in your Google Analytics reports.. Now, writing that article wasn&rsquo t necessarily my proudest moment. It&rsquo s not because the solution was poor, but rather because I was suggesting it makes sense to tweak a metric. The concept of &ldquo adjusted Bounce Rate&rdquo sounds like the analyst is fixing a metric to be more beneficial to their cause, rather than fixing the business problem that caused the metric to be poor in the first place.;https://www.simoahava.com/analytics/fire-tag-upon-scroll-depth-and-time-spent/
Tue, 16 Oct 2018 12:06:49 +0300;#GTMTips: Prevent Clicks And Form Submits From Redirecting;Google Tag Manager offers us some nice built-in triggers so that we can automatically listen for specific user interactions on the website, reacting to them however we wish, though typically it would be to fire a tag. The tricky thing especially with the click triggers and form submission tracking is that the page has a nasty habit of redirecting you to the link or form target page before letting you see the respective data in Google Tag Manager&rsquo s excellent preview mode.;https://www.simoahava.com/analytics/prevent-clicks-and-form-submits-redirect/
Tue, 02 Oct 2018 09:41:28 +0300;Workspace Mode In GTM Tools;It&rsquo s time for a big feature update to my GTM Tools, a free tool for managing your Google Tag Manager containers, tags, triggers, variables, and now: workspaces..  In this article, I&rsquo ll quickly go over the main features of Workspace mode. Be sure to check out the updated Release Notes &amp User Guide.. Introduction First of all, you can access Workspace mode through the container selection screen, or via the container page:;https://www.simoahava.com/analytics/workspace-mode-gtm-tools/
Wed, 19 Sep 2018 08:35:17 +0300;Enhanced Ecommerce Guide For Google Tag Manager;Enhanced Ecommerce is certainly one of the finest reporting user interface features that Google Analytics has to offer. Enhanced Ecommerce, as the name implies, is a set of dimensions, metrics, and reports, which combine to provide you with a fairly complete view into how users are interacting with your products in your webstore. The main downside of Enhanced Ecommerce is, as with all good things, that it&rsquo s complicated to implement.;https://www.simoahava.com/analytics/enhanced-ecommerce-guide-for-google-tag-manager/
Sat, 08 Sep 2018 22:42:58 +0300;#GTMTips: Format Value Option In Google Tag Manager Variables;A very recent addition to Google Tag Manager is the Format Value option in all of GTM&rsquo s variables. With Format Value, you can modify the output of the variable with a number of pre-defined transformations.. This is extremely handy, because you no longer need to create Custom JavaScript variables whose sole purpose of existence it to change the output of other variables to lowercase, or to change undefined values to fallback strings (e.;https://www.simoahava.com/analytics/format-value-option-in-google-tag-manager-variables/
Tue, 04 Sep 2018 10:31:15 +0300;Tracking Cross-domain Iframes - Upgraded Solution;**Last updated 18 September 2020: Due to how most browsers now have third-party cookie protections in place, this solution will be very ineffective going forwards. You should instead take a look at a cookieless solution..  Some years ago, I wrote a post on how to track cross-domain iframes when using Google Tag Manager and Google Analytics. That solution relied on hitCallback to decorate the iframe, and now that I look back on it, it has its shortcomings.;https://www.simoahava.com/analytics/tracking-cross-domain-iframes-upgraded-solution/
Fri, 24 Aug 2018 11:49:23 +0300;Create And Update Google Analytics Session Timeout Cookie;In Google Analytics, the concept of a session is the key aggregation unit of all the data you work with. It&rsquo s so central to all the key metrics you use (Conversion Rate, Bounce Rate, Session Duration, Landing Page), and yet there&rsquo s an underlying complexity that I&rsquo m pretty certain is unrecognized by many of GA&rsquo s users. And yet, since this idea of a session is so focal to GA (to the point of being overbearing), it&rsquo s annoying that the browser isn&rsquo t privy to any of the sessionization parameters that Google Analytics applies to the hits sent from the browser to its servers.;https://www.simoahava.com/analytics/create-and-update-google-analytics-session-timeout-cookie/
Thu, 23 Aug 2018 16:15:24 +0300;#GTMTips: Introducing The customTask Builder;One of the coolest features of Google Analytics and, as a consequence, Google Tag Manager is customTask. It&rsquo s a method you can use to add and execute code as the hit to Google Analytics is being generated.. I&rsquo ve written A LOT about customTask, and much of the feedback I&rsquo ve received has been around the question of how to combine all these different tricks into one customTask script. The problem is, you see, that a tag or hit can only have one customTask script attached to it, so the code within must combine all the different tricks I&rsquo ve been writing about over the past months.;https://www.simoahava.com/analytics/introducing-customtask-builder/
Wed, 15 Aug 2018 07:26:32 +0000;customTask Builder;You can use the customTask Builder tool to create a customTask script. customTask is a method of the Google Analytics library, which lets you run JavaScript code when the hit request to Google Analytics is being built..  Click here to jump directly to the tool..  This is very useful for a number of reasons, and I recommend you read customTask - The Guide before doing anything with the tool.;https://www.simoahava.com/tools/customtask-builder/
Wed, 08 Aug 2018 12:39:45 +0300;#GTMTips: Decorate Links And Decorate Forms Tag Types;Getting cross-domain tracking right in Google Analytics is difficult. Even if you use Google Tag Manager. There are many known issues when cross-domain tracking iframes, for example.. Google Tag Manager implements the cross-domain tracking plugin quite handily via the Universal Analytics tag template, and often the easiest way to track links and form submits is to use the Auto-Link Domains option, as described in this great series of posts on cross-domain tracking by Bounteous.;https://www.simoahava.com/analytics/decorate-links-decorate-forms-tags/
Fri, 03 Aug 2018 09:46:04 +0300;#GTMTips: Two Simple Data Model Tricks;One of the more difficult concepts in Google Tag Manager is the data model. In essence, the data model is what Google Tag Manager uses to populate the Data Layer variable. You might be tempted to think that it&rsquo s the same thing as the dataLayer array, but it&rsquo s not.. The data model is a representation of the keys and values you push into dataLayer. Whenever you push any key into dataLayer, GTM grabs this key and updates the corresponding key in its data model with the new value, or in the case of objects and arrays merges the old and the new value together.;https://www.simoahava.com/analytics/two-simple-data-model-tricks/
Thu, 02 Aug 2018 09:35:24 +0300;#GTMTips: Get Position Index Of Visible Element;It&rsquo s time for a very simple #GTMTips article (I know, I always write that these are simple tips, but then they escalate into complex behemoths). Today, we&rsquo ll cover a nifty trick you can use with the Element Visibility trigger in Google Tag Manager. This tip was inspired by a question from Eugen Potlog in the Google Tag Manager Facebook group.. The use case is that you have an Element Visibility trigger firing for a number of elements all sharing the same CSS selector.;https://www.simoahava.com/analytics/get-position-index-of-visible-element/
Sun, 22 Jul 2018 10:14:32 +0300;#GTMTips: Tag Sequencing With Custom HTML Tags;Tag sequencing was introdced to Google Tag Manager in late 2015. Its main purpose was to facilitate the sequential firing of tags that have dependencies with each other. Due to the asynchronous nature of third-party libraries like Google Tag Manager, it&rsquo s difficult to establish an order of completion with tags that compete for their chance to fire.. Tag sequencing changed this, as it allows you to establish setup and cleanup tags - the former firing before the main tag, and the latter after.;https://www.simoahava.com/analytics/tag-sequencing-custom-html-tags/
Sun, 15 Jul 2018 09:25:44 +0300;#GTMTips: Fire Trigger When User Is About To Leave The Page;One of the great ways to leverage Google Tag Manager in your web analytics tracking is to make use of all the possible custom events that the browser has to offer. One such event is beforeunload. It&rsquo s dispatched in the browser when the user is about to unload the page. This means, typically, that the user is about to leave the page after clicking a link, or they are about to exit the browser by either closing the tab or the entire window.;https://www.simoahava.com/analytics/fire-trigger-when-user-about-to-leave-page/
Thu, 05 Jul 2018 11:45:21 +0300;#GTMTips: Google Tag Manager Content Security Policy;A Content Security Policy (CSP) is something you&rsquo ll configure your web server with to add an additional layer of protection, especially from harmful scripts loaded from third-party vendors. Once you have a CSP in place, all resources loaded and executed by the web page need to pass the CSP directives. For Google Tag Manager, this is very relevant. If you have a CSP in place, you will need to modify it so that Google Tag Manager functions properly.;https://www.simoahava.com/analytics/google-tag-manager-content-security-policy/
Fri, 22 Jun 2018 11:04:14 +0300;Automatically Reduce Google Analytics Payload Length;Here we are, reunited with customTask. This time, we&rsquo ll put this wonderful mechanism to work for a very, very good cause. One of the lesser known &ldquo features&rdquo of Google Analytics is that when the payload size (the request body that is actually sent to Google Analytics with each request) goes past a certain limit, specifically 8192 bytes, the hit is aborted without warning. This can come as a surprise, because there&rsquo s no indication anywhere in Google Analytics that you are missing hits because of this.;https://www.simoahava.com/analytics/automatically-reduce-google-analytics-payload-length/
Wed, 20 Jun 2018 15:16:55 +0300;Allow And Block Advertising Features In Google Analytics;After writing yet another customTask article on how to respect client-side opt-out using Google Analytics and Google Tag Manager, the analytics.js core library was enhanced with a new field that makes it all a lot easier to do. The field, allowAdFeatures, lets you either allow or block the request to DoubleClick that is initiated when Advertising Features have been enabled.. In this very short article, I&rsquo ll quickly show you what the field does and why it&rsquo s useful.;https://www.simoahava.com/analytics/allow-block-advertising-features-google-analytics/
Tue, 29 May 2018 11:08:09 +0300;13 Useful Custom Dimensions For Google Analytics;One of my favorite (and most popular) articles in my blog is Improve Data Collection With Four Custom Dimensions. In that article, I show how you can improve the quality and granularity of your Google Analytics data set with just four Custom Dimensions. The reason I chose the four dimensions (Hit Timestamp, Session ID, Client ID, and User ID) is because I firmly believe that they should be in Google Analytics&rsquo standard set of dimensions, but for some inexplicable reason they aren&rsquo t.;https://www.simoahava.com/analytics/13-useful-custom-dimensions-for-google-analytics/
Mon, 14 May 2018 15:17:39 +0300;#GTMTips: Add Hit Type As A Custom Dimension;I&rsquo ve spent a considerable amount of time talking and writing about how to improve the granularity of your Google Analytics data, especially when using Google Tag Manager. I&rsquo ve also gone on and on and on (and on) about customTask, which makes adding metadata to the Google Analytics hits dispatched from your website a breeze.. In this article, I&rsquo ll introduce a simple way to add yet another level of detail to your GA hits, using customTask as the method of choice.;https://www.simoahava.com/analytics/add-hit-type-custom-dimension/
Wed, 09 May 2018 10:06:13 +0300;#GTMTips: Delay The History Change Trigger;When working with the analytics of single-page applications (SPA), there are a number of things to pay attention to. For example, you need to make sure that Google Analytics doesn&rsquo t break your session attribution, and that you are not inadvertently inflating your page speed timing metrics. Actually, there are so many &ldquo gotchas&rdquo when it comes to SPA tracking in tools like Google Analytics that you just can&rsquo t get by with a plug-and-play implementation.;https://www.simoahava.com/analytics/delay-the-history-change-trigger/
Tue, 24 Apr 2018 11:00:00 +0300;Track Browsing Behavior In Google Analytics;Last updated 22 May 2019: Added expiration of currently open tabs..  In this article, Jethro Nederhof of Snowflake Analytics fame and I will introduce you to some pretty neat web browser APIs. The purpose of these APIs is to find out more about how the user navigated to the current page, and what&rsquo s going on with their browser tabs..  There are so many things you can do with this new information.;https://www.simoahava.com/analytics/track-browsing-behavior-in-google-analytics/
Fri, 13 Apr 2018 15:29:31 +0300;#GTMTips: Notify The Page That Google Tag Manager Has Loaded;Here&rsquo s a quick tip in response to a query in Twitter by Riccardo Mares. By making a small change to the Google Tag Manager container snippet, you can have the &lt script&gt element generated by the snippet notify the page as soon as the Google Tag Manager library has downloaded.. Hi @SimoAhava is possible in javascript (from the page) to check (or hook) when GTM has been loaded? Thanks.. &mdash Merlinox 🏃🏻🇮🇹 (@merlinox) April 13, 2018 What you do with this information is up to you.;https://www.simoahava.com/analytics/notify-page-google-tag-manager-loaded/
Thu, 12 Apr 2018 14:15:50 +0300;#GTMTips: Sort Custom Dimensions By Index Number;Here&rsquo s a hacky #GTMTips tip for you. Have you ever had a Google Tag Manager container, where you&rsquo ve been updating your Google Analytics tags over the years? And perhaps these tags (and, today, Google Analytics Settings variables) have been updated with an ever-expanding list of Custom Dimensions? And perhaps this list of Custom Dimensions is sorted willy-nilly, because once you have 50+ rows, it just doesn&rsquo t seem like a fun thing to do to go over each row and update them so that they are sorted by Custom Dimension index?;https://www.simoahava.com/analytics/sort-custom-dimensions-by-index-number/
Wed, 11 Apr 2018 10:02:51 +0300;Send Google Analytics Payload Length As Custom Dimension;Maybe you knew this, maybe you didn&rsquo t, but requests sent from your website (or app) to Google Analytics have a maximum size. Or, more specifically, the payload size (meaning the actual content body of the request) has a maximum.. This maximum size of the payload is 8192 bytes. This means, basically, that the entire parameter string sent to Google Analytics servers can be no longer than 8192 characters in length. The thing is, if the payload exceeds this, Google Analytics simply drops the hit.;https://www.simoahava.com/analytics/send-google-analytics-payload-length-as-custom-dimension/
Tue, 10 Apr 2018 08:00:00 +0200;Test page;Hello #wrapper { height: 100% width: 100% display: table } #top { height: 50% background-color: #5B9BD5 width: 100% display: table-row } #bottom { height: 50% background-color: #fff width: 100% display: table-row } #greeting { color: #fff font-family: Lobster,sans-serif font-size: 2em vertical-align: bottom text-align: center display: table-cell padding: 10px } #subscribe { vertical-align: top text-align: center display: table-cell padding-top: 20px } #email-field { width: 700px height: 50px color: #838383 font-size: 3em padding: 5px border: 2px dotted #ddd font-family: sans-serif } #subscribe-button { background-color: #f08406 border: 1px solid #ad5d15 -webkit-box-shadow: inset 0px 1px 0px rgba(255,255,255,0.;https://www.simoahava.com/test-page/
Fri, 06 Apr 2018 11:00:08 +0300;#GTMTips: Use Wildcard CSS Selectors With All Elements Triggers;When using the All Elements trigger in Google Tag Manager, it&rsquo s easy to overlook the fact that it captures all clicks on the page. It&rsquo s also brutally accurate - it captures clicks on the exact element that was below the mouse button when a click happened. This means that when working with the All Elements trigger, you need to be more careful when identifying the correct element you actually want to track clicks on.;https://www.simoahava.com/analytics/use-wildcard-css-selectors-with-all-elements-triggers/
Mon, 19 Mar 2018 09:09:35 +0200;#GTMTips: Embed Facebook Messenger Chat With Google Tag Manager;A while ago, I published a #GTMTips article, where I showed how you can add HTML elements to the page programmatically using Google Tag Manager. This is relevant because GTM&rsquo s validators prevent you from adding custom parameters to HTML elements that are injected directly via the Custom HTML tag. To circumvent this validation, you need to create the element programmatically, before appending it to the document.. A while ago, Matteo Gamba asked me a question related to the Facebook Customer Chat Plugin.;https://www.simoahava.com/analytics/add-facebook-messenger-chat-google-tag-manager/
Fri, 16 Mar 2018 08:00:30 +0200;Definition Of Success;Agile analytics isn&rsquo t a novel concept in any shape or form. Things like feedback loops and process-oriented development seem to integrate flawlessly into the analytics paradigm, at least on paper. Heck, there&rsquo s even the Build-Measure-Learn framework for continuous development. It would be difficult to argue that analytics doesn&rsquo t have a role in something with measure in the name!. However, past three years of working at Reaktor, one of the world&rsquo s top agile technology houses, have introduced me to a whole new set of problems with integrating an &ldquo analytics mindset&rdquo into an agile workflow, or an &ldquo agile mindset&rdquo into the analytics process.;https://www.simoahava.com/analytics/definition-of-success/
Wed, 14 Mar 2018 23:00:00 +0200;Guide To Zones In Google Tag Manager 360;Google Tag Manager supports loading multiple containers on the same page. It&rsquo s useful if you have multiple companies or organizations working on the same site, but for one reason or another (e.g. governance) you want to restrict access to your main container. In these situations, having the other party create their own container and adding it to the site is the best of bad options.. Well, in Google Tag Manager 360, we now have Zones that make managing multiple partners&rsquo containers quite a bit easier.;https://www.simoahava.com/analytics/guide-zones-google-tag-manager-360/
Wed, 14 Mar 2018 11:40:51 +0200;#GTMTips: Check Container ID With eventCallback;When you use the dataLayer.push() command on a page with a Google Tag Manager container, you pass information to GTM&rsquo s internal data model and potentially fire tags (if the push() contained an event key). You can also add the eventCallback key to these pushes. The value of this key should be a function, and this function is then executed once the container finishes processing any tags that might have fired on that dataLayer.;https://www.simoahava.com/analytics/check-container-id-with-eventcallback/
Thu, 08 Mar 2018 09:44:33 +0200;Customize The Scroll Depth Trigger In Google Tag Manager;Last updated 9 March 2018 with some new tips.. The Scroll Depth trigger in Google Tag Manager has a lot going for it. Tracking how far users scroll down a given page has long since been recognized as an important cog in the engagement tracking machine, and there have been really great solutions for implementing scroll depth tracking for web analytics over the years.. With Google Tag Manager&rsquo s native Scroll Depth trigger, it&rsquo s tempting to think we now have a be-all end-all solution that covers all the bases.;https://www.simoahava.com/analytics/customize-scroll-depth-trigger/
Fri, 02 Mar 2018 09:00:52 +0200;#GTMTips: Add HTML Elements To The Page Programmatically;One of the annoying quirks of Google Tag Manager is that it strips out any non-standard HTML attributes from elements you add to Custom HTML tags. I&rsquo m using &ldquo non-standard&rdquo as a qualifier here, because I don&rsquo t have an exhaustive list of attributes that are ignored. But at least data attributes (e.g. data-id) and attributes with custom names (e.g. aria-labelledby) are either stripped out upon injection, or GTM might actually prevent you from even saving the container if the Custom HTML tag has elements with these attributes.;https://www.simoahava.com/analytics/add-html-elements-page-programmatically/
Tue, 27 Feb 2018 09:46:58 +0200;#GTMTips: Check For Undefined Value;This is one of those #GTMTips posts that I was certain I&rsquo d already written. So it came as a mild surprise when I realized I&rsquo d never tackled this aspect of Google Tag Manager.. It&rsquo s a short and sweet tip again. Today we&rsquo ll learn how to check if a variable is undefined using Google Tag Manager.. Tip 73: Check for undefined variable values  If a variable is undefined, it means that a variable with the given name does not currently have any valid value in memory.;https://www.simoahava.com/analytics/check-for-undefined-value/
Wed, 21 Feb 2018 07:15:38 +0200;customTask - The Guide;Last updated 4 September 2018. If you have been reading my blog articles over the past year, you might have noticed a disturbing trend. I&rsquo ve published 9 articles on customTask since the API was released. It might not sound like much, but I can&rsquo t think of a single feature in Google Analytics or Google Tag Manager that has so completely convinced me of its usefulness in such a short time.;https://www.simoahava.com/analytics/customtask-the-guide/
Mon, 19 Feb 2018 08:39:44 +0200;#GTMTips: Edit Google Analytics Tag Settings;When the Google Analytics Settings variable was introduced in May 2017, it resulted in a significant change in the Google Analytics tag user interface in Google Tag Manager. The default UI for editing a tag was stripped down of all GA-specific settings, and the new Google Analytics Settings drop-down was the replacement.. Unfortunately, the bulk of Google Tag Manager articles online (including those on this blog) still refer to the old interface in screenshots and instructions.;https://www.simoahava.com/analytics/edit-google-analytics-tag-settings/
Fri, 09 Feb 2018 09:18:42 +0200;#GTMTips: Fix Missing Page View Event And Broken Triggers;Google Tag Manager should be relatively easy to implement. Just paste the container snippet to the &lt head&gt of the page and you&rsquo re good to go! However, at some point you&rsquo ll want to configure the dataLayer structure, too (read more about dataLayer here). There are two ways to do it: the right way and the wrong way.. In this article, we&rsquo ll see what happens if you do it the wrong way, how to identify the issue, and how to fix it.;https://www.simoahava.com/analytics/fix-missing-page-view-broken-triggers/
Wed, 07 Feb 2018 09:00:37 +0200;Snowplow: Full Setup With Google Analytics Tracking;A recent guide of mine introduced the Google Analytics adapter in Snowplow. The idea was that you can duplicate the Google Analytics requests sent via Google Tag Manager and dispatch them to your Snowplow analytics pipeline, too. The pipeline then takes care of these duplicated requests, using the new adapter to automatically align the hits with their corresponding data tables, ready for data modeling and analysis.. While testing the new adapter, I implemented a Snowplow pipeline from scratch for parsing data from my own website.;https://www.simoahava.com/analytics/snowplow-full-setup-with-google-analytics-tracking/
Thu, 01 Feb 2018 08:30:47 +0200;#GTMTips: Automatically Duplicate Google Analytics Hits To Snowplow;I&rsquo m back with another customTask tip, but this time I&rsquo m exploring some new territory. Snowplow just introduced their latest version update, which included (among other things) an adapter for processing Google Analytics payloads. Never heard of Snowplow? It&rsquo s a collection of open-source libraries designed to let you build your own analytics pipeline, all the way from data collection, through ETL (extract, transform, load), using custom enrichments and JSON schemas, and finally into your own data warehouse, where you can then analyze the data using whatever tools you find preferable.;https://www.simoahava.com/analytics/automatically-fork-google-analytics-hits-snowplow/
Tue, 23 Jan 2018 12:12:01 +0200;#GTMTips: Simple Custom Event Listeners With Google Tag Manager;First of all, check out this article for an overview of how custom event listeners work in Google Tag Manager. The reason I&rsquo m writing this #GTMTips article is that I want to upgrade the solution slightly, and I want to bring it back into the spotlight. Why? Because it&rsquo s still one of the most effective ways to customize your Google Tag Manager implementation.. A custom event listener is a handler you write with JavaScript.;https://www.simoahava.com/analytics/simple-custom-event-listeners-gtm/
Mon, 15 Jan 2018 09:39:41 +0200;Static Site Search With Hugo + App Engine + Search API + Python;As the year changed to 2018, I decided to abandon WordPress, which I had been using for over 12 years as my content management system of choice. I had many reasons to do so, but the biggest motivators were the opportunity to try something new and to abandon the bloat and clutter of WordPress for a more simple, more elegant order of things. Spurred on by another adopter, Mark Edmondson, I decided to give Hugo a go (pun intended).;https://www.simoahava.com/web-development/static-site-search-google-app-engine-search-api/
Fri, 12 Jan 2018 08:32:46 +0200;New Tools Released;Over the past few weeks, I&rsquo ve been coding like crazy. The three biggest outcomes of this frenzy have been this new blog design (switched finally away from WordPress and took the plunge back into the world static sites using Hugo), a new Google Sheets add-on for managing Google Tag Manager containers and assets, and a Slack integration in GTM Tools. In this article, I&rsquo ll quickly introduce the last two, as I&rsquo m writing a separate article about the site redesign.;https://www.simoahava.com/analytics/new-tools-released/
Tue, 09 Jan 2018 16:17:18 +0200;#GTMTips: Opt-out Of Google Analytics Tracking;A while ago I posted a #GTMTips post where I detailed the steps you can take to opt-out of all Google Analytics tracking and the DoubleClick redirects that often follow. It was a fun exercise, but because it relies on preventing requests on a tag-by-tag basis (using the ubiquituous customTask), it can be a chore to handle in large containers.. In this article, we&rsquo ll continue with the theme of opting out from Google Analytics tracking by leveraging a solution provided by the tool itself.;https://www.simoahava.com/gtm-tips/opt-out-of-google-analytics-tracking/
Mon, 08 Jan 2018 15:02:44 +0200;Upcoming Talks;: No upcoming talks  I enjoy presenting at conferences and meetups, and I have a track record of hundreds of talks since 2013, comprising keynotes, conference presentations, workshops, seminars, and public trainings. Audience sizes have varied between 3 and 2,000.. My favorite topics revolve around web analytics development and analytics customization, but I&rsquo m more than happy to talk about integrating analytics into organizations, knowledge transfer, improving technical skills, digital marketing, and content creation.;https://www.simoahava.com/upcoming-talks/
Fri, 05 Jan 2018 10:00:00 +0200;GTM Tools Add-on For Google Sheets;The GTM Tools by Simo Ahava is a Google Sheets add-on. It lets you manage and update your Google Tag Manager containers, tags, triggers, and variables..  In this first iteration, the tools feature a Documentation builder, which lets you automatically generate documentation for the latest version of your Google Tag Manager container, tags, triggers, and variables. In addition to this, the toolset features a Push changes to Notes functionality, which lets you automatically mass update the Notes field across your tags, triggers, and variables.;https://www.simoahava.com/tools/gtm-tools-by-simo-ahava/
